route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
559,MB00100784_2421MB002,MB00100784_2421MB002_36,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_37,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_38,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_39,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_40,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_41,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_42,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_43,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_44,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_45,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_46,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_47,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_50,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_51,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_52,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_53,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_54,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_55,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_56,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_57,Rua 16 de Outubro,1,,Route_1426
559,MB00100784_2421MB002,MB00100784_2421MB002_58,Estação Parque do Cordeiro,0,,Route_1425
559,MB00100784_2421MB002,MB00100784_2421MB002_59,Rua 16 de Outubro,1,,Route_1426
560,MB00100068_2422MB001,MB00100068_2422MB001_2,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_3,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_4,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_5,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_6,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_7,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_8,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_9,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_10,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_11,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_12,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_13,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_14,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_15,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_16,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_17,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_18,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_19,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_20,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_21,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_22,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_23,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_24,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_25,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_26,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_27,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_28,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_29,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_30,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_31,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_32,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_33,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB001,MB00100068_2422MB001_34,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB001,MB00100068_2422MB001_35,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_2,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_3,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_4,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_5,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_6,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_7,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_8,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_9,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_10,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_11,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_12,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_13,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_14,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_15,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_16,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_17,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_18,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_19,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_20,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_21,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_22,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_23,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_24,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_25,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_26,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_27,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_28,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_29,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_30,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_31,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_32,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_33,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB002,MB00100068_2422MB002_34,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB002,MB00100068_2422MB002_35,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_2,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_3,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_4,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_5,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_6,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_7,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_8,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_9,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_10,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_11,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_12,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_13,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_14,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_15,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_16,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_17,Rua Leal de Barros,1,,Route_1428
560,MB00100068_2422MB003,MB00100068_2422MB003_18,Estação Caiara,0,,Route_1427
560,MB00100068_2422MB003,MB00100068_2422MB003_19,Rua Leal de Barros,1,,Route_1428
555,MB00100069_2423MB001,MB00100069_2423MB001_2,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_3,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_4,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_5,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_6,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_7,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_8,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_9,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_10,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_11,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_12,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_13,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_14,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_15,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_16,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_17,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_18,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_19,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_20,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_21,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_22,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_23,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_24,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_25,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_26,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_27,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_28,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_29,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_30,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_31,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_32,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_33,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_34,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_35,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_36,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_37,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_38,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_39,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_40,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_41,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_42,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_43,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_44,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_45,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_46,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_47,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_48,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_49,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB001,MB00100069_2423MB001_50,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB001,MB00100069_2423MB001_51,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_2,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_3,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_4,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_5,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_6,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_7,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_8,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_9,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_10,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_11,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_12,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_13,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_14,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_15,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_16,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_17,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_18,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_19,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_20,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_21,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_22,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_23,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_24,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_25,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_26,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_27,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_28,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_29,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_30,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_31,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_32,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_33,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_34,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_35,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_36,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_37,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_38,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_39,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_40,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_41,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_42,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_43,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_44,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_45,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_46,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_47,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_48,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_49,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_50,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_51,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB002,MB00100069_2423MB002_52,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB002,MB00100069_2423MB002_53,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_2,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_3,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_4,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_5,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_6,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_7,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_8,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_9,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_10,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_11,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_12,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_13,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_14,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_15,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_16,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_17,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_18,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_19,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_20,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_21,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_22,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_23,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_24,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_25,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_26,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_27,Pça. João Miguel de Souza Júnior,1,,Route_1418
555,MB00100069_2423MB003,MB00100069_2423MB003_28,Estação BRT Caiara,0,,Route_1417
555,MB00100069_2423MB003,MB00100069_2423MB003_29,Pça. João Miguel de Souza Júnior,1,,Route_1418
561,MB00100855_2425MB001,MB00100855_2425MB001_2,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_3,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_4,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_5,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_6,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_7,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_8,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_9,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_10,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_11,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_14,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_15,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_16,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_17,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_18,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_19,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_20,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_21,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_22,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_23,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_24,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_25,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_26,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_27,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_28,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_29,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_30,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_31,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_32,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_33,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_34,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_35,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_36,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_37,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_38,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_39,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_40,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_41,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_44,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_45,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_46,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_47,Tabatinga,1,,Route_151
561,MB00100855_2425MB001,MB00100855_2425MB001_48,Terminal Integrado da Caxangá,0,,Route_150
561,MB00100855_2425MB001,MB00100855_2425MB001_49,Tabatinga,1,,Route_151
561,MB00100855_2425MB002,MB00100855_2425MB002_2,Terminal Integrado da Caxangá,0,,Route_150
